Year,Month,Sector,Hydroelectric Power,Geothermal Energy,Solar Energy,Wind Energy,Wood Energy,Waste Energy,"Fuel Ethanol, Excluding Denaturant",Biomass Losses and Co-products,Biomass Energy,Total Renewable Energy,Renewable Diesel Fuel,Other Biofuels,Conventional Hydroelectric Power,Biodiesel
1991,4,Residential,0,0.485,4.998,0,50.137,0,0,0,0,55.619,0,0,0,0
1991,4,Transportation,0,0,0,0,0,0,5.761,0,5.761,0,0,0,0,0
1991,5,Commerical,0.046,0.255,0.006,0,5.759,2.436,0.038,0,8.232,8.539,0,0,0,0
1991,5,Electric Power,0,4.336,0.214,1.237,7.367,21.025,0,0,28.391,134.431,0,0,100.253,0
1991,5,Industrial,0.997,0.178,0.001,0,91.365,15.948,0.085,4.795,112.193,113.37,0,0,0,0
1991,5,Residential,0,0.501,5.517,0,51.808,0,0,0,0,57.826,0,0,0,0
1991,5,Transportation,0,0,0,0,0,0,5.953,0,5.953,0,0,0,0,0
1991,6,Commerical,0.042,0.247,0.006,0,5.591,2.288,0.036,0,7.915,8.209,0,0,0,0
1991,6,Electric Power,0,4.624,0.229,0.53,8.234,19.743,0,0,27.977,124.269,0,0,90.909,0
1991,6,Industrial,0.904,0.173,0.001,0,97.872,15.335,0.082,4.641,117.93,119.008,0,0,0,0
1991,6,Residential,0,0.485,5.567,0,50.137,0,0,0,0,56.189,0,0,0,0
1991,6,Transportation,0,0,0,0,0,0,5.761,0,5.761,0,0,0,0,0
1991,7,Commerical,0.039,0.255,0.006,0,5.77,2.125,0.038,0,7.933,8.234,0,0,0,0
1991,7,Electric Power,0,4.622,0.281,0.53,8.089,18.339,0,0,26.428,117.949,0,0,86.088,0
1991,7,Industrial,0.856,0.178,0.001,0,97.542,15.51,0.085,4.795,117.932,118.968,0,0,0,0
1991,7,Residential,0,0.501,5.844,0,51.808,0,0,0,0,58.153,0,0,0,0
1991,7,Transportation,0,0,0,0,0,0,5.953,0,5.953,0,0,0,0,0
1991,8,Commerical,0.035,0.255,0.006,0,5.836,2.316,0.038,0,8.189,8.486,0,0,0,0
1991,8,Electric Power,0,4.575,0.244,0.777,12.13,19.982,0,0,32.113,114.567,0,0,76.858,0
1991,8,Industrial,0.764,0.178,0.001,0,132.112,15.778,0.085,4.795,152.771,153.714,0,0,0,0
1991,8,Residential,0,0.501,5.783,0,51.808,0,0,0,0,58.093,0,0,0,0
1991,8,Transportation,0,0,0,0,0,0,5.953,0,5.953,0,0,0,0,0
1991,9,Commerical,0.03,0.247,0.006,0,5.691,2.198,0.036,0,7.925,8.208,0,0,0,0
1991,9,Electric Power,0,4.291,0.205,0.707,14.4,18.966,0,0,33.366,103.887,0,0,65.318,0
1991,9,Industrial,0.649,0.173,0.001,0,150.615,15.208,0.082,4.641,170.546,171.369,0,0,0,0
1991,9,Residential,0,0.485,5.275,0,50.137,0,0,0,0,55.897,0,0,0,0
1991,9,Transportation,0,0,0,0,0,0,5.761,0,5.761,0,0,0,0,0
1991,10,Commerical,0.029,0.255,0.005,0,5.84,1.979,0.038,0,7.857,8.146,0,0,0,0
1991,10,Electric Power,0,4.531,0.122,1.448,12.369,17.082,0,0,29.451,98.099,0,0,62.547,0
1991,10,Industrial,0.622,0.178,0.001,0,134.153,15.304,0.085,4.795,154.338,155.139,0,0,0,0
1991,10,Residential,0,0.501,4.807,0,51.808,0,0,0,0,57.117,0,0,0,0
1991,10,Transportation,0,0,0,0,0,0,5.953,0,5.953,0,0,0,0,0
1991,11,Commerical,0.03,0.247,0.004,0,5.646,2.248,0.036,0,7.93,8.211,0,0,0,0
1991,11,Electric Power,0,4.743,0.086,1.448,11.605,19.4,0,0,31.005,102.687,0,0,65.405,0
1991,11,Industrial,0.65,0.173,0.001,0,126.706,15.279,0.082,4.641,146.708,147.532,0,0,0,0
1991,11,Residential,0,0.485,3.943,0,50.137,0,0,0,0,54.565,0,0,0,0
1991,11,Transportation,0,0,0,0,0,0,5.761,0,5.761,0,0,0,0,0
1991,12,Commerical,0.036,0.255,0.004,0,5.868,2.122,0.038,0,8.027,8.322,0,0,0,0
1991,12,Electric Power,0,4.911,0.044,0.671,14.046,18.313,0,0,32.359,115.527,0,0,77.542,0
1991,12,Industrial,0.771,0.178,0.001,0,148.5,15.505,0.085,4.795,168.885,169.836,0,0,0,0
1991,12,Residential,0,0.501,3.743,0,51.808,0,0,0,0,56.052,0,0,0,0
1991,12,Transportation,0,0,0,0,0,0,5.953,0,5.953,0,0,0,0,0
1992,1,Commerical,0.038,0.271,0.004,0,6.146,2.906,0.039,0,9.091,9.403,0,0,0,0
1992,1,Electric Power,0,4.828,0.03,0.512,15.027,23.48,0,0,38.507,120.775,0,0,76.899,0
1992,1,Industrial,0.907,0.186,0.001,0,149.843,15.307,0.096,5.392,170.638,171.732,0,0,0,0
1992,1,Residential,0,0.542,3.162,0,54.208,0,0,0,0,57.912,0,0,0,0
1992,1,Transportation,0,0,0,0,0,0,6.754,0,6.754,0,0,0,0,0
1992,2,Commerical,0.031,0.254,0.004,0,5.701,2.803,0.037,0,8.54,8.829,0,0,0,0
1992,2,Electric Power,0,4.253,0.038,1.759,10.658,22.649,0,0,33.307,103.243,0,0,63.885,0
1992,2,Industrial,0.754,0.174,0.001,0,112.038,14.42,0.09,5.045,131.592,132.521,0,0,0,0
1992,2,Residential,0,0.507,3.409,0,50.71,0,0,0,0,54.626,0,0,0,0
1992,2,Transportation,0,0,0,0,0,0,6.319,0,6.319,0,0,0,0,0
1992,3,Commerical,0.038,0.271,0.005,0,6.06,2.674,0.039,0,8.773,9.088,0,0,0,0
1992,3,Electric Power,0,4.843,0.048,1.12,9.039,21.607,0,0,30.646,114.113,0,0,77.456,0
1992,3,Industrial,0.914,0.186,0.001,0,100.277,15.031,0.096,5.392,120.796,121.898,0,0,0,0
1992,3,Residential,0,0.542,4.697,0,54.208,0,0,0,0,59.446,0,0,0,0
1992,3,Transportation,0,0,0,0,0,0,6.754,0,6.754,0,0,0,0,0
1992,4,Commerical,0.034,0.262,0.006,0,5.862,2.368,0.038,0,8.268,8.57,0,0,0,0
1992,4,Electric Power,0,4.384,0.1,1.088,8.574,19.132,0,0,27.706,102.605,0,0,69.328,0
1992,4,Industrial,0.818,0.18,0.001,0,95.606,14.285,0.093,5.218,115.202,116.202,0,0,0,0
1992,4,Residential,0,0.525,5.176,0,52.459,0,0,0,0,58.16,0,0,0,0
1992,4,Transportation,0,0,0,0,0,0,6.537,0,6.537,0,0,0,0,0
1992,5,Commerical,0.039,0.271,0.007,0,6.009,2.911,0.039,0,8.959,9.275,0,0,0,0
1992,5,Electric Power,0,4.642,0.16,0.32,5.48,23.52,0,0,29.0,113.131,0,0,79.009,0
1992,5,Industrial,0.932,0.186,0.001,0,70.815,15.313,0.096,5.392,91.616,92.736,0,0,0,0
1992,5,Residential,0,0.542,5.715,0,54.208,0,0,0,0,60.464,0,0,0,0
1992,5,Transportation,0,0,0,0,0,0,6.754,0,6.754,0,0,0,0,0
1992,6,Commerical,0.039,0.262,0.007,0,5.887,2.794,0.038,0,8.719,9.027,0,0,0,0
1992,6,Electric Power,0,4.589,0.157,0.256,10.343,22.576,0,0,32.919,117.758,0,0,79.837,0
1992,6,Industrial,0.942,0.18,0.001,0,110.249,14.791,0.093,5.218,130.351,131.475,0,0,0,0
1992,6,Residential,0,0.525,5.766,0,52.459,0,0,0,0,58.75,0,0,0,0
1992,6,Transportation,0,0,0,0,0,0,6.537,0,6.537,0,0,0,0,0
1992,7,Commerical,0.034,0.271,0.007,0,6.101,2.902,0.039,0,9.042,9.354,0,0,0,0
1992,7,Electric Power,0,4.655,0.212,0.256,11.905,23.447,0,0,35.353,110.288,0,0,69.813,0
1992,7,Industrial,0.824,0.186,0.002,0,124.004,15.302,0.096,5.392,144.794,145.805,0,0,0,0
1992,7,Residential,0,0.542,6.053,0,54.208,0,0,0,0,60.803,0,0,0,0
1992,7,Transportation,0,0,0,0,0,0,6.754,0,6.754,0,0,0,0,0
1992,8,Commerical,0.032,0.271,0.007,0,6.132,2.851,0.039,0,9.022,9.332,0,0,0,0
1992,8,Electric Power,0,4.69,0.206,0.48,14.061,23.039,0,0,37.1,107.155,0,0,64.679,0
1992,8,Industrial,0.763,0.186,0.002,0,141.848,15.242,0.096,5.392,162.578,163.529,0,0,0,0
1992,8,Residential,0,0.542,5.99,0,54.208,0,0,0,0,60.74,0,0,0,0
1992,8,Transportation,0,0,0,0,0,0,6.754,0,6.754,0,0,0,0,0
1992,9,Commerical,0.029,0.262,0.006,0,5.919,2.79,0.038,0,8.747,9.045,0,0,0,0
1992,9,Electric Power,0,4.359,0.157,1.088,12.556,22.548,0,0,35.104,100.447,0,0,59.74,0
1992,9,Industrial,0.705,0.18,0.001,0,128.566,14.787,0.093,5.218,148.665,149.551,0,0,0,0
1992,9,Residential,0,0.525,5.463,0,52.459,0,0,0,0,58.447,0,0,0,0
1992,9,Transportation,0,0,0,0,0,0,6.537,0,6.537,0,0,0,0,0
1992,10,Commerical,0.029,0.271,0.006,0,6.136,2.566,0.039,0,8.742,9.048,0,0,0,0
1992,10,Electric Power,0,4.6,0.128,0.832,14.363,20.739,0,0,35.102,99.415,0,0,58.752,0
1992,10,Industrial,0.693,0.186,0.001,0,144.347,14.904,0.096,5.392,164.739,165.62,0,0,0,0
1992,10,Residential,0,0.542,4.979,0,54.208,0,0,0,0,59.729,0,0,0,0
1992,10,Transportation,0,0,0,0,0,0,6.754,0,6.754,0,0,0,0,0
1992,11,Commerical,0.034,0.262,0.005,0,5.951,1.99,0.038,0,7.979,8.28,0,0,0,0
1992,11,Electric Power,0,4.587,0.097,0.96,14.826,16.08,0,0,30.905,105.663,0,0,69.115,0
1992,11,Industrial,0.815,0.18,0.001,0,147.356,13.836,0.093,5.218,166.503,167.5,0,0,0,0
1992,11,Residential,0,0.525,4.085,0,52.459,0,0,0,0,57.068,0,0,0,0
1992,11,Transportation,0,0,0,0,0,0,6.537,0,6.537,0,0,0,0,0
1992,12,Commerical,0.041,0.271,0.004,0,6.122,2.898,0.039,0,9.06,9.377,0,0,0,0
1992,12,Electric Power,0,4.633,0.031,1.184,13.388,23.42,0,0,36.808,127.196,0,0,84.54,0
1992,12,Industrial,0.997,0.186,0.001,0,136.275,15.298,0.096,5.392,157.061,158.246,0,0,0,0
1992,12,Residential,0,0.542,3.877,0,54.208,0,0,0,0,58.627,0,0,0,0
1992,12,Transportation,0,0,0,0,0,0,6.754,0,6.754,0,0,0,0,0
1993,1,Commerical,0.032,0.289,0.004,0,6.45,3.412,0.015,0,9.877,10.202,0,0,0,0
1993,1,Electric Power,0,4.923,0.032,0.844,15.107,27.054,0,0,42.161,135.892,0,0,87.932,0
1993,1,Industrial,0.91,0.204,0.001,0,144.648,16.173,0.094,6.426,167.341,168.455,0,0,0,0
1993,1,Residential,0,0.578,3.251,0,46.712,0,0,0,0,50.541,0,0,0,0
1993,1,Transportation,0,0,0,0,0,0,7.396,0,7.396,0,0,0,0,0
1993,2,Commerical,0.026,0.261,0.004,0,5.824,2.64,0.015,0,8.479,8.77,0,0,0,0
1993,2,Electric Power,0,4.786,0.061,0.169,13.473,20.934,0,0,34.407,110.393,0,0,70.971,0
1993,2,Industrial,0.734,0.184,0.001,0,129.31,14.004,0.094,5.502,148.91,149.829,0,0,0,0
1993,2,Residential,0,0.522,3.505,0,42.192,0,0,0,0,46.218,0,0,0,0
1993,2,Transportation,0,0,0,0,0,0,7.368,0,7.368,0,0,0,0,0
1993,3,Commerical,0.03,0.289,0.006,0,6.435,3.341,0.018,0,9.794,10.118,0,0,0,0
1993,3,Electric Power,0,4.987,0.118,1.773,13.921,26.491,0,0,40.412,130.269,0,0,82.98,0
1993,3,Industrial,0.858,0.204,0.001,0,135.397,16.076,0.107,6.482,158.063,159.126,0,0,0,0
1993,3,Residential,0,0.578,4.829,0,46.712,0,0,0,0,52.119,0,0,0,0
1993,3,Transportation,0,0,0,0,0,0,8.445,0,8.445,0,0,0,0,0
1993,4,Commerical,0.032,0.279,0.007,0,6.2,2.434,0.015,0,8.65,8.968,0,0,0,0
1993,4,Electric Power,0,4.949,0.185,1.266,11.261,19.304,0,0,30.566,126.982,0,0,90.016,0
1993,4,Industrial,0.931,0.197,0.001,0,113.78,14.466,0.09,6.21,134.546,135.676,0,0,0,0
1993,4,Residential,0,0.559,5.322,0,45.205,0,0,0,0,51.086,0,0,0,0
1993,4,Transportation,0,0,0,0,0,0,7.119,0,7.119,0,0,0,0,0
1993,5,Commerical,0.037,0.289,0.007,0,6.349,2.816,0.015,0,9.179,9.513,0,0,0,0
1993,5,Electric Power,0,4.402,0.169,1.266,6.955,22.328,0,0,29.282,138.753,0,0,103.633,0
1993,5,Industrial,1.072,0.204,0.002,0,81.041,15.358,0.089,6.318,102.806,104.083,0,0,0,0
1993,5,Residential,0,0.578,5.875,0,46.712,0,0,0,0,53.165,0,0,0,0
1993,5,Transportation,0,0,0,0,0,0,7.03,0,7.03,0,0,0,0,0
1993,6,Commerical,0.034,0.279,0.007,0,6.153,2.859,0.015,0,9.027,9.348,0,0,0,0
1993,6,Electric Power,0,4.435,0.121,0.295,7.453,22.667,0,0,30.121,129.146,0,0,94.174,0
1993,6,Industrial,0.974,0.197,0.002,0,84.069,15.045,0.093,6.116,105.323,106.496,0,0,0,0
1993,6,Residential,0,0.559,5.928,0,45.205,0,0,0,0,51.692,0,0,0,0
1993,6,Transportation,0,0,0,0,0,0,7.286,0,7.286,0,0,0,0,0
1993,7,Commerical,0.03,0.289,0.008,0,6.374,2.743,0.016,0,9.133,9.46,0,0,0,0
1993,7,Electric Power,0,4.869,0.213,0.464,8.999,21.752,0,0,30.751,119.764,0,0,83.467,0
1993,7,Industrial,0.863,0.204,0.002,0,96.992,15.259,0.095,6.065,118.411,119.48,0,0,0,0
1993,7,Residential,0,0.578,6.223,0,46.712,0,0,0,0,53.513,0,0,0,0
1993,7,Transportation,0,0,0,0,0,0,7.509,0,7.509,0,0,0,0,0
1993,8,Commerical,0.025,0.289,0.008,0,6.453,2.28,0.012,0,8.746,9.068,0,0,0,0
1993,8,Electric Power,0,4.944,0.233,0.253,15.371,18.079,0,0,33.45,109.709,0,0,70.829,0
1993,8,Industrial,0.733,0.204,0.002,0,146.712,14.626,0.075,5.284,166.697,167.635,0,0,0,0
1993,8,Residential,0,0.578,6.159,0,46.712,0,0,0,0,53.448,0,0,0,0
1993,8,Transportation,0,0,0,0,0,0,5.902,0,5.902,0,0,0,0,0
1993,9,Commerical,0.022,0.279,0.007,0,6.23,2.789,0.016,0,9.035,9.344,0,0,0,0
1993,9,Electric Power,0,4.767,0.193,0.464,13.648,22.113,0,0,35.762,102.772,0,0,61.586,0
1993,9,Industrial,0.637,0.197,0.002,0,132.406,14.95,0.1,5.774,153.229,154.065,0,0,0,0
1993,9,Residential,0,0.559,5.617,0,45.205,0,0,0,0,51.381,0,0,0,0
1993,9,Transportation,0,0,0,0,0,0,7.854,0,7.854,0,0,0,0,0
1993,10,Commerical,0.022,0.289,0.006,0,6.436,2.757,0.017,0,9.21,9.527,0,0,0,0
1993,10,Electric Power,0,4.726,0.116,0.971,13.985,21.859,0,0,35.844,103.087,0,0,61.43,0
1993,10,Industrial,0.635,0.204,0.001,0,135.896,15.277,0.104,6.321,157.598,158.439,0,0,0,0
1993,10,Residential,0,0.578,5.119,0,46.712,0,0,0,0,52.409,0,0,0,0
1993,10,Transportation,0,0,0,0,0,0,8.175,0,8.175,0,0,0,0,0
1993,11,Commerical,0.023,0.279,0.005,0,6.247,2.573,0.021,0,8.841,9.148,0,0,0,0
1993,11,Electric Power,0,4.679,0.091,1.562,15.022,20.402,0,0,35.423,105.799,0,0,64.043,0
1993,11,Industrial,0.662,0.197,0.001,0,143.12,14.655,0.126,6.539,164.439,165.3,0,0,0,0
1993,11,Residential,0,0.559,4.199,0,45.205,0,0,0,0,49.964,0,0,0,0
1993,11,Transportation,0,0,0,0,0,0,9.921,0,9.921,0,0,0,0,0
1993,12,Commerical,0.027,0.289,0.005,0,6.444,2.75,0.02,0,9.214,9.535,0,0,0,0
1993,12,Electric Power,0,4.816,0.047,0.929,14.636,21.804,0,0,36.44,118.081,0,0,75.85,0
1993,12,Industrial,0.785,0.204,0.001,0,140.975,15.268,0.123,6.98,163.346,164.335,0,0,0,0
1993,12,Residential,0,0.578,3.986,0,46.712,0,0,0,0,51.276,0,0,0,0
1993,12,Transportation,0,0,0,0,0,0,9.655,0,9.655,0,0,0,0,0
1994,1,Commerical,0.026,0.357,0.005,0,6.135,2.298,0.018,0,8.451,8.838,0,0,0,0
1994,1,Electric Power,0,4.82,0.087,0,18.976,18.742,0,0,37.718,113.686,0,0,71.061,0
1994,1,Industrial,1.686,0.238,0.001,0,183.628,16.165,0.137,7.221,207.151,209.076,0,0,0,0
1994,1,Residential,0,0.527,3.34,0,44.164,0,0,0,0,48.031,0,0,0,0
1994,1,Transportation,0,0,0,0,0,0,10.16,0,10.16,0,0,0,0,0
1994,2,Commerical,0.025,0.322,0.005,0,5.514,2.429,0.014,0,7.956,8.308,0,0,0,0
1994,2,Electric Power,0,4.384,0.074,0.343,13.404,19.807,0,0,33.21,106.108,0,0,68.097,0
1994,2,Industrial,1.616,0.215,0.001,0,135.257,15.022,0.107,5.774,156.16,157.992,0,0,0,0
1994,2,Residential,0,0.476,3.6,0,39.89,0,0,0,0,43.966,0,0,0,0
1994,2,Transportation,0,0,0,0,0,0,7.98,0,7.98,0,0,0,0,0
1994,3,Commerical,0.029,0.357,0.007,0,6.095,2.865,0.016,0,8.976,9.368,0,0,0,0
1994,3,Electric Power,0,4.416,0.169,1.865,13.507,23.362,0,0,36.869,121.933,0,0,78.614,0
1994,3,Industrial,1.866,0.238,0.001,0,138.832,16.842,0.122,6.871,162.667,164.772,0,0,0,0
1994,3,Residential,0,0.527,4.96,0,44.164,0,0,0,0,49.651,0,0,0,0
1994,3,Transportation,0,0,0,0,0,0,9.073,0,9.073,0,0,0,0,0
1994,4,Commerical,0.03,0.345,0.007,0,5.888,2.567,0.014,0,8.469,8.852,0,0,0,0
1994,4,Electric Power,0,4.523,0.164,1.408,11.669,20.932,0,0,32.602,120.978,0,0,82.281,0
1994,4,Industrial,1.953,0.23,0.002,0,122.871,16.053,0.109,5.792,144.825,147.009,0,0,0,0
1994,4,Residential,0,0.51,5.467,0,42.74,0,0,0,0,48.716,0,0,0,0
1994,4,Transportation,0,0,0,0,0,0,8.062,0,8.062,0,0,0,0,0
1994,5,Commerical,0.032,0.357,0.008,0,6.047,3.159,0.015,0,9.22,9.616,0,0,0,0
1994,5,Electric Power,0,4.439,0.171,1.256,6.837,25.761,0,0,32.598,124.738,0,0,86.274,0
1994,5,Industrial,2.047,0.238,0.002,0,84.199,17.193,0.111,6.577,108.081,110.368,0,0,0,0
1994,5,Residential,0,0.527,6.035,0,44.164,0,0,0,0,50.726,0,0,0,0
1994,5,Transportation,0,0,0,0,0,0,8.254,0,8.254,0,0,0,0,0
1994,6,Commerical,0.03,0.345,0.008,0,5.867,3.088,0.013,0,8.968,9.352,0,0,0,0
1994,6,Electric Power,0,3.988,0.193,1.256,8.774,25.186,0,0,33.959,122.731,0,0,83.334,0
1994,6,Industrial,1.978,0.23,0.002,0,99.153,16.676,0.099,6.204,122.131,124.341,0,0,0,0
1994,6,Residential,0,0.51,6.09,0,42.74,0,0,0,0,49.339,0,0,0,0
1994,6,Transportation,0,0,0,0,0,0,7.341,0,7.341,0,0,0,0,0
1994,7,Commerical,0.028,0.357,0.009,0,6.106,2.905,0.014,0,9.025,9.418,0,0,0,0
1994,7,Electric Power,0,4.225,0.181,0.647,15.0,23.692,0,0,38.692,121.582,0,0,77.836,0
1994,7,Industrial,1.847,0.238,0.002,0,151.06,16.89,0.105,6.366,174.421,176.508,0,0,0,0
1994,7,Residential,0,0.527,6.393,0,44.164,0,0,0,0,51.084,0,0,0,0
1994,7,Transportation,0,0,0,0,0,0,7.816,0,7.816,0,0,0,0,0
1994,8,Commerical,0.025,0.357,0.009,0,6.088,2.859,0.015,0,8.962,9.352,0,0,0,0
1994,8,Electric Power,0,4.656,0.134,0.457,12.504,23.321,0,0,35.825,108.7,0,0,67.628,0
1994,8,Industrial,1.605,0.238,0.002,0,130.618,16.836,0.117,6.607,154.177,156.022,0,0,0,0
1994,8,Residential,0,0.527,6.326,0,44.164,0,0,0,0,51.017,0,0,0,0
1994,8,Transportation,0,0,0,0,0,0,8.691,0,8.691,0,0,0,0,0
1994,9,Commerical,0.02,0.345,0.008,0,5.886,2.636,0.012,0,8.535,8.908,0,0,0,0
1994,9,Electric Power,0,4.305,0.169,1.066,11.426,21.502,0,0,32.927,93.698,0,0,55.23,0
1994,9,Industrial,1.311,0.23,0.002,0,120.876,16.136,0.093,7.728,144.834,146.376,0,0,0,0
1994,9,Residential,0,0.51,5.77,0,42.74,0,0,0,0,49.019,0,0,0,0
1994,9,Transportation,0,0,0,0,0,0,6.918,0,6.918,0,0,0,0,0
1994,10,Commerical,0.021,0.357,0.007,0,6.1,3.147,0.018,0,9.266,9.651,0,0,0,0
1994,10,Electric Power,0,4.417,0.19,1.218,14.256,25.668,0,0,39.925,104.1,0,0,58.35,0
1994,10,Industrial,1.385,0.238,0.002,0,144.969,17.179,0.141,7.01,169.299,170.923,0,0,0,0
1994,10,Residential,0,0.527,5.259,0,44.164,0,0,0,0,49.95,0,0,0,0
1994,10,Transportation,0,0,0,0,0,0,10.447,0,10.447,0,0,0,0,0
1994,11,Commerical,0.023,0.345,0.006,0,5.9,3.09,0.017,0,9.007,9.381,0,0,0,0
1994,11,Electric Power,0,4.369,0.094,1.675,13.36,25.199,0,0,38.559,108.484,0,0,63.787,0
1994,11,Industrial,1.514,0.23,0.001,0,136.716,16.678,0.128,7.723,161.245,162.991,0,0,0,0
1994,11,Residential,0,0.51,4.314,0,42.74,0,0,0,0,47.563,0,0,0,0
1994,11,Transportation,0,0,0,0,0,0,9.538,0,9.538,0,0,0,0,0
1994,12,Commerical,0.027,0.357,0.006,0,6.089,3.48,0.019,0,9.587,9.977,0,0,0,0
1994,12,Electric Power,0,4.463,0.034,0.571,12.623,28.382,0,0,41.005,120.245,0,0,74.172,0
1994,12,Industrial,1.76,0.238,0.001,0,131.592,17.577,0.142,8.081,157.392,159.391,0,0,0,0
1994,12,Residential,0,0.527,4.095,0,44.164,0,0,0,0,48.786,0,0,0,0
1994,12,Transportation,0,0,0,0,0,0,10.559,0,10.559,0,0,0,0,0
1995,1,Commerical,0.032,0.382,0.005,0,6.132,3.222,0.011,0,9.365,9.784,0,0,0,0
1995,1,Electric Power,0,3.927,0.018,0.019,8.871,23.742,0,0,32.613,119.949,0,0,83.371,0
1995,1,Industrial,1.448,0.255,0.001,0,122.494,16.382,0.127,7.992,146.994,148.698,0,0,0,0
1995,1,Residential,0,0.561,3.39,0,44.164,0,0,0,0,48.115,0,0,0,0
1995,1,Transportation,0,0,0,0,0,0,9.237,0,9.237,0,0,0,0,0
1995,2,Commerical,0.033,0.345,0.006,0,5.528,2.791,0.01,0,8.33,8.713,0,0,0,0
1995,2,Electric Power,0,2.852,0.031,0.08,6.901,20.57,0,0,27.471,114.39,0,0,83.956,0
1995,2,Industrial,1.458,0.23,0.001,0,99.519,14.684,0.115,7.263,121.582,123.271,0,0,0,0
1995,2,Residential,0,0.506,3.655,0,39.89,0,0,0,0,44.051,0,0,0,0
1995,2,Transportation,0,0,0,0,0,0,8.42,0,8.42,0,0,0,0,0
1995,3,Commerical,0.037,0.382,0.008,0,6.132,2.829,0.013,0,8.974,9.401,0,0,0,0
1995,3,Electric Power,0,3.134,0.06,0.016,8.899,20.852,0,0,29.75,128.739,0,0,95.779,0
1995,3,Industrial,1.663,0.255,0.002,0,122.772,16.011,0.142,7.865,146.789,148.709,0,0,0,0
1995,3,Residential,0,0.561,5.036,0,44.164,0,0,0,0,49.761,0,0,0,0
1995,3,Transportation,0,0,0,0,0,0,10.344,0,10.344,0,0,0,0,0
1995,4,Commerical,0.032,0.37,0.008,0,5.955,3.749,0.012,0,9.716,10.126,0,0,0,0
1995,4,Electric Power,0,2.711,0.175,0.023,10.976,27.63,0,0,38.606,123.899,0,0,82.384,0
1995,4,Industrial,1.431,0.247,0.002,0,142.472,16.45,0.131,7.621,166.674,168.353,0,0,0,0
1995,4,Residential,0,0.542,5.55,0,42.74,0,0,0,0,48.832,0,0,0,0
1995,4,Transportation,0,0,0,0,0,0,9.554,0,9.554,0,0,0,0,0
1995,5,Commerical,0.036,0.382,0.009,0,6.126,2.385,0.01,0,8.521,8.948,0,0,0,0
1995,5,Electric Power,0,2.451,0.232,1.394,8.241,17.575,0,0,25.815,123.03,0,0,93.137,0
1995,5,Industrial,1.617,0.255,0.002,0,116.187,15.591,0.11,7.436,139.323,141.198,0,0,0,0
1995,5,Residential,0,0.561,6.127,0,44.164,0,0,0,0,50.852,0,0,0,0
1995,5,Transportation,0,0,0,0,0,0,8.003,0,8.003,0,0,0,0,0
1995,6,Commerical,0.039,0.37,0.009,0,5.925,3.508,0.013,0,9.445,9.864,0,0,0,0
1995,6,Electric Power,0,2.699,0.278,1.701,7.601,25.851,0,0,33.452,139.459,0,0,101.329,0
1995,6,Industrial,1.76,0.247,0.002,0,108.699,16.222,0.139,7.097,132.157,134.165,0,0,0,0
1995,6,Residential,0,0.542,6.182,0,42.74,0,0,0,0,49.464,0,0,0,0
1995,6,Transportation,0,0,0,0,0,0,10.163,0,10.163,0,0,0,0,0
1995,7,Commerical,0.036,0.382,0.01,0,6.173,3.384,0.009,0,9.567,9.995,0,0,0,0
1995,7,Electric Power,0,2.934,0.248,2.115,13.625,24.94,0,0,38.565,135.956,0,0,92.094,0
1995,7,Industrial,1.599,0.255,0.002,0,170.075,16.535,0.104,6.649,193.363,195.219,0,0,0,0
1995,7,Residential,0,0.561,6.49,0,44.164,0,0,0,0,51.215,0,0,0,0
1995,7,Transportation,0,0,0,0,0,0,7.579,0,7.579,0,0,0,0,0
1995,8,Commerical,0.032,0.382,0.01,0,6.178,3.585,0.008,0,9.771,10.195,0,0,0,0
1995,8,Electric Power,0,5.046,0.24,1.862,14.188,26.419,0,0,40.607,129.479,0,0,81.724,0
1995,8,Industrial,1.419,0.255,0.002,0,175.706,16.725,0.086,6.35,198.866,200.543,0,0,0,0
1995,8,Residential,0,0.561,6.423,0,44.164,0,0,0,0,51.147,0,0,0,0
1995,8,Transportation,0,0,0,0,0,0,6.267,0,6.267,0,0,0,0,0
1995,9,Commerical,0.026,0.37,0.009,0,5.96,3.499,0.01,0,9.469,9.874,0,0,0,0
1995,9,Electric Power,0,3.531,0.178,1.955,11.527,25.788,0,0,37.316,110.12,0,0,67.14,0
1995,9,Industrial,1.166,0.247,0.002,0,147.99,16.214,0.116,6.527,170.847,172.262,0,0,0,0
1995,9,Residential,0,0.542,5.858,0,42.74,0,0,0,0,49.14,0,0,0,0
1995,9,Transportation,0,0,0,0,0,0,8.461,0,8.461,0,0,0,0,0
1995,10,Commerical,0.03,0.382,0.008,0,6.168,3.811,0.014,0,9.993,10.413,0,0,0,0
1995,10,Electric Power,0,5.951,0.123,0.876,13.026,28.084,0,0,41.11,125.674,0,0,77.615,0
1995,10,Industrial,1.348,0.255,0.002,0,164.079,16.939,0.154,6.887,188.059,189.663,0,0,0,0
1995,10,Residential,0,0.561,5.339,0,44.164,0,0,0,0,50.064,0,0,0,0
1995,10,Transportation,0,0,0,0,0,0,11.239,0,11.239,0,0,0,0,0
1995,11,Commerical,0.033,0.37,0.007,0,5.956,3.882,0.016,0,9.854,10.264,0,0,0,0
1995,11,Electric Power,0,5.333,0.086,0.427,11.108,28.609,0,0,39.717,131.19,0,0,85.628,0
